user_name,review_text,rating,label
Al Khazeen,I was very satisfied with the move. The crew was hard working and got the job done efficiently. Would highly recommend.,5,Valid
Mollie Singer,"The moving team was great! They were friendly, efficient, and fast. Would definitely use this company again!",5,Valid
Anthony Timmons,"GREAT EXPERIENCE!!  After hurting my back this afternoon, I was stuck at home with a treadmill in the back of a moving van. My wife and I checked online and called Dream Team on the move. Thankfully, two of there professionals we’re finishing up a move locally and available to help. Not only did they move the treadmill inside quickly, they did so with the best attitudes. I forget they’re names, but the lead was pretty y’all and 43 yrs old. Many, many thanks for them for a job well done!!  We will absolutely call again.",5,Valid
Emily McCort,Super efficient and really friendly! They moved our roommates and us and both experiences were easy and fast.,5,Valid
Kyle Smith,"Dream Team On The Move we’re excellent!!!!
They were on time, very courteous, very professional, and extra nice!!!!
I couldn’t have asked for a better group of men to move me. If I ever move again, I will definitely use them.  Thank you Dream Team on the Move!!!!!",5,Rant
Dushaun Turner,"Quick, easy and on time, definitly reccommend.",5,Valid
Zyla Harris,"I am extremely satisfied with the service I received from Dream Team. The movers were fast, efficient and friendly. They didn't waste any time moving my items and handled them with care. Moving was stressful enough so it was not having to stress about my items being moved.",5,Valid
Farzal Ahmed,Our move went exactly as planned. Everything was in good shape when it arrived. Dream team movers did a much better job in handling our stuff. Movers were very polite and professional. I would definitely use them again.,5,Valid
Shaun Green,These guys are the best movers on the planet,5,Rant
Top Rank,"Simple put, DT movers knows what they're doing, they're fast quick and efficient and reasonably priced. over 10 years of experience and it shows !!!",5,Valid
Abdul Hakim Muhammad,Promptly arrived and thoroughly transported. No problems or hassles. Great team!!!!,5,Valid
Fatima Tifaouti,"A great team who have a excellent services , good luck for them",5,Valid
Oum Mariam,They were Great !  I will  recommend others .,5,Valid
Malika Ajib,Great service,5,Valid
KC Events & Florals LLC,This is by far the most amazing software. I can’t say enough about how fast and responsive their team has been. They are helpful and address questions before I can even ask. Top notch service and software!,5,Ad
Renee Carstens,"First, of all that I can say about the system is really amazing, but it
really is the Goodshuffle team that has been such a great help! They are
there to talk you through any situation that may arise or train you and
your team, hands on by the way, the ins and outs of the system and how it
can grow your business. It is like having a pep team for the growth of your
business. Goodshuffle Pro has helped us bring our business to the next
level. The systems has been a much needed help to streamline our SOPs and
team communications, making our daily operations so much easier and
organized! Our team is able to work together on all of our events with the
tools in Goodshuffle, having the team communications and each team member
can easily see and under stand their responsibilities and tasks to
accomplish wither it is prep of items, driving and delivery or install,
flip and dismantle.
They have even made the system be of great help in generating more sales
with the wishlist integration... WOW!! is all i can say. All of our venue
friends love it as we have decor packages on there just for their
particular venue, which creates a selling point for there space.
We are so thankful we found Goodshuffle! There are so many aspects of the
system it really would be more than what I can write in this testimonial.

Renee'",5,Valid
Jennifer Wood,"Unfortunately, I have had a very disheartening experience with this company and wish to inform others who may contract with them.

They do not allow refunds or even partial credits for advance purchases of subscription months paid well in advance. I paid a years worth of subscriptions totaling near a thousand dollars and we had to close our doors due to the pandemic. We missed the annual renewal by only a matter of weeks and now I am having to pay for a years worth of services I do not need because we went out of business.

I am extremely hurting financially due to this advance purchase and after repeated attempts to try and come to a reasonable compromise they refused. Not even a single dollar refunded for any future months.

Everything that I liked about the software was tainted by the fact they have not allowed me to cancel or be refunded for future months I have not yet used.  It is extremely disheartening knowing they have taken my money after I wished to cancel knowing how much of a hardship they are causing.",1,Rant
Daniel Lindgren,"GoodShuffle Pro is a great tool for any event company looking for an all-in-one system that keeps their sales team and production staff all on the same page. More than just a robust platform, they have the most responsive and actively helpful support staff of any software service that I have used that really set them apart from others in this space. The few minor gripes I have with certain limitations of the software are more than outweighed by their stellar customer service, and their track record
of diligent product development suggests that even these limitations may sooner than later be addressed.",5,Valid
Ty Sherrill,"Goodshuffle is the best project management tool I have found in over 12 years of looking. It is customizable and scalable to meet your individual needs. The staff work as they are on your staff. They are responsive, proactive and always training you so you can get the maximum benefit from using Goodshuffle. We use every aspect from inventory management, project management and cash flow management. Truly an amazing tool for our business.",5,Valid
Encore Rentals NY,We implemented Goodshuffle Pro last season with great success! We are extremely pleased with the teams collaborative nature and willingness to work with us to customize the platform to our needs. They are always available and receptive. Great job on the new advances. I highly recommend this product for any Rental business.,5,Valid
Cory Ryan Frank,"Implementing Goodshuffle has been a great experience for me and my team. Over the last two years, Goodshuffle has enabled us to improve processes with our clients, in our warehouse, and with our accounting team. Once a contract is created so much happens automatically from creating a pull sheet for our warehouse to syncing with our calendars to providing forecasting capabilities for our leadership team. We've continued to take advantage of the new features released throughout the year to improve our day to day work environment. Highly recommend this product to improve your event or rental business!",5,Valid
Eyal Simko,By far the most intuitive platform to run your business operations from. The tech support is amazing and the efficiency it provides is priceless. Highly recommend exploring Goodshuffle Pro to anyone who is looking to streamline their operations.,5,Valid
Randy Lowe,Best event software- constantly evolving...  better and better with additional functionality and programming.   Support is outstanding!,5,Valid
Shannon Lindenauer,We have been using Goodshuffle for almost a year now and love it! It is the most user friendly program I have encountered and the customer service is impeccable! Highly recommend!,5,Valid
Marlee Wilson,"We  just started using this program and we are already loving the features that it provides our design business. Free quickbooks integration is an added bonus and the customer service team is prompt and responsive!

A fabulous program!",5,Valid
Tyler Cunningham,The software really covers every possible detail we could imagine.   From pipe and base dimensions to complicated kitting and accessorizing.  Its been a struggle finding a program that can handle all of that for us.  The staff is amazing assisting us when needed as well.  We're looking forward to streamlining our operation with Goodshuffle.  If I could give 10 stars I would.,5,Valid
Lisa Leach,"We absolutely love the Goodshuffle Pro software!  It has an easy to use interface allowing quotes to be created and sent to our customers easily, quickly, and with a professional look and feel.  The software allows the client to digitally sign and make payments with their credit card without any involvement from our company.  This saves so much time and we believe has led to more sales.  It also keeps track of our inventory and notifies us when we are short of inventory allowing us to never double book rental items and integrates with Quickbooks for our book keeping.  We are so happy with it, we are going to ""upgrade"" to the Wishlist functionality.  This allows a client to select the items they want and it will send a wish list to us that can easily be converted to a quote once we verify that the items are available.
We are really happy with the Goodshuffle Pro software and would recommend it to other rental companies!",5,Valid
Power of Love Rentals,"I own an event rental business, and Goodshuffle has literally changed our entire business for the better.  The program is super user friendly.  The staff is amazingly helpful and personable.  You can actually talk to real people whenever you need.  I, hands down, recommend Goodshuffle to anyone who needs an inventory management system that will help streamline your processes and make your business so much easier to manage.",5,Valid
Chelsea Childers,"GoodshufflePro is a great IMS for what I do and any rental business with lots of inventory! Colin, in particular, is an awesome lad. He is always ready to help in any way he can and is great at training.",5,Valid
Alex Fender,"This is a really good website to help you find any type of item you would rent for a party. They have great selection of tables, chairs, linens, tents and items for outdoor venues. They also have decor and decorating stuff, audio/speakers so you can get everything for the party in one place.",5,Irrelevant
H Lozano,I feel like my company is in good hands and good advice is never far away!,5,Irrelevant
Jack Murdock,"Great service, it saves me a lot of time so I can be more productive in sales and other areas   Jack  Casino Nights LLC",5,Irrelevant
Brandon Peltz,"Best Software out there for Event Based Companies. Very fast and easy to build quotes for customers, get invoices signed and process payments online. First inventory management software I've had and it's amazing! They really took time to think of every detail for rentals and sub-rentals to other companies and for repeat clients etc. Haven't double booked a single piece of equipment since I've had the software and it's saved me so many headaches. My team and I are very grateful for their awesome customer service as we ask them questions all the time and they get right back to us with answers and help articles. Couldn't be happier or ask for anything more!",5,Valid
Paul Hines,"We having been running our company off of this platform for the last year and love it!  It does an amazing job of combining inventory management, estimate and invoice writing, online payment processing, scheduling, and calendar management.   It has saved us a huge amount of time with both our sales and warehouse teams.  I would definitely recommend",5,Valid
Daniel Musher,"Excellent platform for managing my A/V and lighting equipment rentals.  Really appreciate the simple, detailed metrics I'm able to pull on outstanding orders and inventory.  Has definitely simplified my day-to-day management and has been a great value-add.",5,Valid
Nick Muzzatti,"Goodshuffle has been a gamechanger for my business. We have only been using it for 3 months, but we have been looking for this event rental solution for years. They have nailed so many of the requirements of a modern web-based event rental software including online contract signatures, auto-pay, simple inventory entry and control, and so much more. I cannot express how happy we are to have found and implemented Goodshuffle. It is also very reasonably priced!",5,Valid
Sarah Pete Petersen,"I love using Goodshuffle. As a wedding planner, my hours are sporadic but Goodshuffle is always open :) They have everything I need for my events from tents to linens and lighting and decor. It's easy to use and search and I'd definitely recommend using them for either other event planners or if you're just trying to plan something yourself as a DIY organizer.",5,Valid
Joe Maloney,"Loved the demo of this product.  Entered a credit card for ""free trial"" and everyone disappeared, no ""free trial"" and cannot access site to cancel the account.  The only screen I have seen from this software site is ""oops, something must have slipped through the cracks"" about 15 times.  What software engineer thought that would be a helpful dialog box?  This is the experience when they are attempting to sell the software, I don't believe I will stick around to see what their ""customer service"" is like AFTER the sale.",1,Rant
Brandon Peltz,Awesome Software! Couldn't be happier with how easy it was to manage my inventory. Create and build new quotes in under a minute and have it do all the math and calculations for me. Plus it can organize all my conversations with a client and link it to the project it's associated with. Super helpful for my clients that i have multiple future jobs with. So far I only have 3 accounts for my sales staff but am planing to get more limited users for my warehouse crew so we can all be on the same page all the time. They said limited user's won't see any pricing so I'm excited to check that out. Keep it up Goodshuffle! :),5,Valid
Tymon Francis,"If you're throwing events and don't already own all the equipment, Goodshuffle is an awesome resource, especially if you only put on the occasional event. There's so much overhead involved in buying, maintaining, and storing bulky items,  so I'm grateful that there's a service out there that allows me to reduce the costs involved in throwing my epic birthday parties. I'm looking forward to their LA expansion so I can continue to be a user. Transactions are secure and easy to complete and the stuff is well-maintained. Highly recommend.",5,Valid
Shaleen Patel,Great service that has allowed me to streamline my business from front to back!  I'm now able to focus more on my customers and leave the day-to-day management to the Goodshuffle platform.,5,Valid
Provenance Rentals,"I am so glad I found Goodshuffle Pro software for my event rental business. It was just what I was looking for. The software does so much. My favorite feature is the ability to hold credit cards on file in the event there is damage. It is PCI DSS compliant and makes life easier. You can successfully keep track of your inventory, avoid double bookings, and track what makes money and what doesn't. There is so much this software does, and they constantly roll our new features. The staff are accessible and available to help when you have questions, and they are very well trained and versed in how it runs if you have any questions. Love Goodshuffle Pro and highly recommend to others.",5,Valid
Sam Twyman,The team at Goodshuffle has helped supply me in a pinch for some of my most baller house parties. My gatherings would not have been as big a success without their help. Great selection and excellent service!,5,Valid
Lauren Dreyer,"Goodshuffle is an amazingly useful tool for planning any event! Not only can shop prices for local vendors and book online, but they also have great tools for inspiration or planning, like creative inspiration boards, a ""book the look"" tool, and a tent builder. I'm so glad that the days of calling and faxing my vendors are LONG GONE!  Thank you Goodshuffle for making event planning a breeze!!!",5,Irrelevant
Mason Calhoun,"Goodshuffle, more like Greatshuffle! I have used Goodshuffle for a couple years now and have had a positive experience ranging from the supplies I rented to the service I received. Goodshuffle has made it easy for me to host events since there is such a range of supplies on their site. The speakers and tents I rented for my most recent beach party had everyone grooving. Thanks for making it easy!",5,Valid
Mike E,Erik Dreyer has an eye for design and a strong desire to exceed his customers' needs and expectations. He can put together one hell of a party. Love that guy!,5,Irrelevant
Catherine Heier,"Goodshuffle is the best!! The website is easy to use and their customer service is most helpful. I love their inspiration boards too, highly recommend!",5,Valid
Brian Singer,Great platform!  Easy to use and lets you compare prices to make sure you're getting the best deal possible.,5,Irrelevant
Martha Mayfield,This site was a great help when planning my husband's retirement party. Great customer service with great results.,5,Irrelevant
amy gavranovic,"I hardly ever post online reviews, but this site has saved me so much time and money that I figured I owed it a public thank you.  I've rented various items through Goodshuffle for three events, and the entire process has been consistently seamless.  Super intuitive to use, incredibly helpful customer service, awesome selection of inventory which is easy to compare across vendors- I can't say enough great things!",5,Valid
Trent Tinker,Easy to use and saved us a lot of time. Highly recommend!,5,Valid
Jan Ahlen,Very user-friendly and convenient,5,Valid
Luke Thorstenson,"I used this site to get some tables and chairs for Friendsgiving, couldn't have been any easier!",5,Irrelevant
Chasing Julia Wild,Just spent a week in Bali with weekender productions and had the most amazing time! We stayed at so many beautiful resorts and I got pictures that I will be posting for months to come haha 💯 would recommend!,5,Irrelevant
Rikki Carman,Had an epic time traveling through Bali with Celia and an amazing group of people. Good vibes all around 🤙🏼🌴,5,Irrelevant
Ashley Ward,"Had such an epic time with weekender production, everything was so organised and planned out and I met some epic other people along the way learning skills from them and seeing how other people shoot and edit. Got to stay in the most stunning resorts",5,Irrelevant
Alea Backus,"Celia is an inspiring leader and teacher as a social media influencer. I had an incredible experience and learned so much from her about videography, editing and how to put a story together.  The adventure we went on was phenomenal and I will remember it for a lifetime!",5,Irrelevant
Eric Rosso,"I spent a week in Gorontalo indonesia with Celia learning the craft of being a content creator. I paid to learn under Celia and bought my airfare but Celia secured the resort that we shot content for. The place was an eco resort where we shot drone, underwater and video of the resort. I felt I learned more in one week than I could in a course or online class. Shooting on location, asking questions on the spot, seeing the methods behind the madness at night when we edited. This made all the difference in the world so come to work but have a great time! Don’t be fooled by her pretty face, she is very well capable of teaching so you understand and can apply when the lessons are long over.",5,Irrelevant
Grace Thomas,"I love them, the staff is very friendly and they get my work right the first time.  They are very busy of which because their work is so good they are always in demand.  In the past I had a fuse to burn up in my major.  I was told by MICHEAL AND SONS that I needed a whole new unit for 2500.00.  I wanted a second opinion so I called Chester Electric they were out of town but called a back up company immediately.  They came out and stated a fuse burned out, changed the fuse 86.00.  No problems since.  This was two years ago.  Since then Chester Electric has installed new lights.  Awesome company.  Thank you for your service.",5,Valid
Megan Crameri,"We recently started using GBS for all our new hires at Jamison Construction LLC, and it has been so EASY! We love their customer service, easy portal, check out is user friendly, and the records come in quickly.  We will certainly be using them from here on out for all our new hires!",5,Valid
Eve Robinson,"I contacted three background companies to help me with one of their products. After, minimal communication or one none at all, I found GBS and they were a Godsend!

My initial contact was Alex Jones on chat. He gave me every piece of information I needed and and additional information I didn't expect or even consider.

In less than an hour I was contacted by the ""IT guy"" Carlos Crameri contacted me and everything I needed had been completed. He sent detailed instructions on what I needed to do on my end, and was open to any changes that I might want made in addition.

Customer Service is everything in any company and these days that is sorely lacking and pushed through some online or phone ""bot"".

GBS Customer Service ROCKS!!!!

I highly recommend their services. You will not be disappointed. Please believe it.",5,Valid
Randy Jones,Used Global Background Screening for a couple of new hires and the process was very easy and user friendly.  Staff is outstanding and extremely helpful.  Would definitely recommend this company to others.,5,Valid
Brya Cameron,"I had a great experience, the process was hassle free and easy. I'll continue to come back in the future. Thank you so much!",5,Valid
Brittany Dozier,Got an email from these guys to do my background check...it was super easy and the form was completed in less than 2 minutes! My experience was convenient and stress free...I would definitely recommend to anyone.,5,Valid
cameron meier,"I am the founder of a social media organization called “Riders that Write.” I recently hired two people and decided to sign up with GBS for all my on-boarding needs, and I have been extremely satisfied. The customer service is stellar, and the client database is extremely user-friendly. I had both my applicants info back in 48 hours, so they were able to start immediately! I will definitely be passing their name around to all my startup friends in the industry and anyone else who needs Background screening.",5,Valid
Kaden McKeown,We have recently started doing business with this company.  They are very professional and efficient!,5,Valid
Ram VanGo YouTube,Was referred to GBS in my search for a new background screening company.  The customer service was awesome and my background check was returned in 2 days.  I  will be switching to this company for sure!,5,Valid
Ryan Hampton,"I was a little worried about ordering flowers for my SO on Valentines day being new to the area and not having a florist. But Nosegay delivered on all counts! A very affordable and quality option, they will get my business whenever the need arises!",5,Valid
Bev Hines,The roses I received were simply stunning!  The delivery person was polite and professional as well.  Thank you Nosegay for providing some of the best assortments of flowers and gift baskets!,5,Valid
Dave Seeman,"I wanted a very particular bouquet of greenery w/ white irises. They were very patient in working with me to get it just right and I was really happy with what we ended up with! They did a fantastic job and were very responsive, kind, and helpful. I'd recommend them.",5,Valid
John Troidl,"Elizabeth at Nosegay Flowers was helpful from the second we connected on the phone right at 8 a.m. in the morning till the end of the call.  She helped me confirm the appropriateness of the selection of flowers for the occasion as well as the message to go with the flowers.  Nosegay prices are reasonable and she was able to be specific about a narrow time range for delivery of the flowers.  I called the florist directly from long distance, which always makes you feel at risk when the vendor can't see you, but I was reassured by the email that came right after delivery that my order had been completed.  I would highly recommend Nosegay Flowers.",5,Valid
Liam Ball,"Flowers did not arrive on time despite repeated assurances previous day and morning-of that they would be on time.  Despite ""morning"" scheduled delivery time,  by 2:30pm the flowers had not arrived, dispatcher couldn't tell me when they would arrive, and the recipient left the delivery location so I had to cancel the order.

Not the first time this happened to me with Nosegay, and I told them when placing my order that a second failed delivery would cost them my business.  Perhaps they don't care.

At least the refund was hassle-free.",1,Rant
Therese Olson,"I ordered long distance a birthday arrangement to be delivered to my daughter's work office and was very pleased when she sent me a photo of the flowers shortly after delivery.  I checked online and took a chance on their daily deal and asked for the arrangement to be bright and age appropriate to arrive in the morning.   Nosegay delivered 5 stars on all accounts! Thank you for making both of our days  ""brighter"".  Would use their service again.",5,Valid
Ricardo Enger,"If you are looking for great customer service and reasonable pricing, this is the place. Nosegay Flowers were amazing. I ordered 2 weeks in advance for delivery for my baby's first birthday party and they were in time and event did set up for me at the event. Tracy was great to deal with and I will definitely be a repeat customer!",4,Valid
Matt Colombo,"I went into this shop to see if I could have a custom arrangement made for an anniversary, I went in person just so I could see how everything would look. They proceeded to tell me that I could only order their flowers online, while I was standing in there shop. Seems like they just did not want to put the effort into making something for me. I took my business elsewhere and received fantastic results.",2,Rant
Pratik Patel,I ordered from work just before 4pm last Friday and the flowers were delivered to my wife before I even made it home. Boy was she happy with the Designers Choice arrangement. The Arranger really put their time and creative effort into making it. I will order again for our Anniversary next month. I think I'll go with the Red Roses next time.,5,Valid
Liz Gillette,"Absolutely exceptional. Cynthia was a treat to work with, so knowledgable, and really understood our vision for the day. I walked in with a vague idea of what would work for us, and she created the most gorgeous talked-about flowers anyone has ever seen.

They're organized, followed up with us a few days before the wedding to confirm drop off times and locations. If you're looking for professional, capable, and kind vendors for your big day, call Nosegay
-Happy bride",5,Valid
Sam Logan,"I needed a bouquet for my wife's birthday, but only had 15 minutes to wait.  I described what my my wife likes/doesn't like and they put something together within the timeframe.  At first I wasn't sure if my wife would like the result because some of the flowers hadn't opened yet, so it was still a little green, but she loved it from the moment I walked in the door and it's continued to be beautiful for several days now.  She said it's among the top arrangements I've ever gotten her.",5,Valid
kelly hart,"Just placed a birthday order with them it was great, had great suggestions, and delivery was very fast....oh and my boyfriend is over the moon about him  flowers....This is a great florist!! Forget about The Teleflora, 1800 Flowers... I've had it with them and their uninspired offerings. This is my new florist From now",5,Valid
P K,"They immediately responded (thank you Stephanie) on my request for a non-standard flower, offered the solution, the final price, and quickly delivered to the addressee.
This is customer care what I like. Now I have a favorite flower shop in D.C.",5,Valid
David Huber,"I ordered flowers for my sister's birthday online selecting the ""designers choice"" and the price I wanted. They delivered within a few hours. I was able to track the delivery from it being enroute to delivered and the arrangement was absolutely GORGEOUS! My sister was thrilled. A+ thank you Nosegay Flowers.",5,Valid
Ezra Levine,"Have used therm since 1983. Flowers were not fresh and arrangement small even with upcharge. They have changed ownership and not the same Nosegay that existed in downtown DC. When called on it, they made it right, but their quality control seems lacking.",2,Rant
Lorena Marko,"Not even one star worth it but you have to choose it in order to post. I give this store a huge ZERO.

TERRIBLE experience on probably the most simple arrangement ever (roses and baby breath). My BF showed up for pick up and the arrangement wasn't even ready in addition the person who create the arrangement on the spot had no idea how to put together something so simple in spite of me having  2 phones calls and email correspondences. They decided to include queen ann versus baby breath and because it was so old within 1 hr it looked like some old and semi-dry parsley. I had to go to a grocery store to get some flowers and arrange them selves on the car.",1,Rant
John Garrett,"Failed to deliver for wedding. I called a couple weeks ahead with an order for a bridal bouquet and some corsages for our wedding. Their wedding coordinator took all of the information and everything was all set. When I went to pick them up on the way to the wedding, they had no record of the order. After searching for a while, they finally found the post-it note our order was written on. Unfortunately, nothing had been done with it, and they didn't have the flowers we needed. They were in no hurry to fix the problem and not particularly apologetic.

We called around and were saved by LePrintemps. They scrambled quickly to put together the flowers we needed in less than 20 minutes. And they looked amazing.

Skip Nosegay. Call LePrintemps.",1,Rant
Freddy Montaño,Excellent service. They flowers looked like they did on the website. They were very patient and helpful with the delivery. I will definitely order with them again.,5,Valid
F H,"1/4/17  Yesterday evening while online I made a simple mistake and for got to send a second order of flowers to my Mother's care taker as well.  Online you can not update your order after sending it . So a proceeded to send a second order., I figured a second delivery fee would be waved since they are going to the same address .  I called today and the answer was no .
I am a first time customer my total purchase was over 200.00 . I just hope the flowers are better then the service.",1,Rant
Megan Blaugh,I loved the customer service here they were very friendly made me a great  Bouquet for a gift,5,Valid
Beth Counsil,Nosegay made a beautiful presentation of floral sprays for the memorial service we held at Strathmore Mansion.  They over-delivered and gave us so much more than we expected.  They really care about what they do and it shows.,5,Valid
Steve Johnson,"After a problem with the original delivery, I received an apologetic call (on a Sunday) guaranteeing a Monday delivery at no charge. My daughter received a gorgeous arrangement of Fall flowers that day . I'm well pleased with Nosegay's service, quality and creativity.",5,Valid
Natalie Gitelman,"Delivery was on time, as requested.. and the arrangement was beautiful!  I shopped around a little bit and the price here was reasonable as well.  Will use them again!",5,Valid
Michael,I received flowers from my husband for Valentine's day and within a week they died.  Many of the lilies never even bloomed.  I would not recommend this shop to anyone.  I have purchased flowers from Wegman's that lasted much longer than this.,2,Rant
Daniel Brose,Great service provided. Delivery guys went above and beyond. Would recommend this service to anyone.,5,Valid
Emmanuel Ekekwe,Very friendly and helpful staff. Super convenient for the 9-5 crowd who may need  quick help brightening someone else's day with their lovely flowers!,5,Valid
Gerard Medlock,Excellent customer service and the roses were outstanding!,5,Valid
Sarah Hagler Findley,"I used to respect this flower shop because their online designs were great and their customer service was good the one time I used them. So I considered myself a return customer today when I ordered a ""petite, compact arrangement of wildflowers that is easy to transport and compact like the 'Evergreen' option on the website, featuring white daisies.""  I didn't balk at the $75 charge they quoted me.
After the bouquet arrived and my sister sent me a photo, I challenged them on charging me me too much for a disappointing arrangement. They informed me the only solution was to go back to my recipient and TAKE THEM AWAY FROM  HER. Haha! And in order to give her something else in return, they'd charge me extra for delivering a satisfactory bouquet!
I spent $75 today to get a basic arrangement that, in my experience in the industry, cost about $40, and came in one of those cheesy vases the crappy online florists mail for free. And the only solution they offered, after arguing with me, was to take away my sister's flowers!
I'd be even angrier if I wasn't so entertained by Nosegay's ridiculous solution to their mistake and poor judgement. I sent them a photo and in the end, they stood by the ""designer"" and put the customer last. If you want my opinion, order off the website ONLY and hope you don't get the same ""designer"" I got. ... because my sister is sitting at work with an oversized, poorly shaped collection of cheap flowers, which I'm still trying to decide is worse than no flowers at all. #disappointment #customerservicefail",1,Rant
Yiming Pan,"Could not a worse experience with them. I called and ordered ""orange roses"", and they confirmed they have and  charged $25 as rush delivery, which I called around 9am, and want to get it soon. This messy order didn't come until 11:50 and opened the box found they send me PINK ones. Are u kidding ? I called back and replied said ""sorry we didn't have orange ones"", but they didn't even informed me in advance !!!! They put their advertisement cards in the flower boxes !!! So annoying ~",1,Rant
Salvatore Guerrero,There have very beautiful flowers. All u can think off but just a bit to high priced.,4,Valid
Alvin Schulz,"Beautiful arrangements and helpful, friendly, and  knowledgeable staff.",5,Valid
A Saqr,"Terrible service and not worth a dime.
I ordered flowers in the morning and when I followed up on the order, I was told they were on their way to be delivered. Of course, that was total lie, The flowers were delivered after multiple phone calls after 5 pm that day. Don't waste your time and money with them.",1,Rant
Chris Thomas,Very cute. Staff was very helpful.,5,Valid
Grover Cleveland,Flowers were beautiful and delivered quickly.,5,Valid
Kati Wagner,Beautiful flowers and great customer service.  Will use again!,5,Valid
Hal Jones,"Flowers arrived half broken on Saturday before Mother's Day. Called twice and they asked for a photo which I sent. They said they would replace, but nothing!",1,Rant
Nan Schaffer,Delivery left flowers in freezing weather on doorstep. Did not call to say they were there.,1,Rant
William Zujkowski,Please update your hours on Google! Tried to visit on a Friday at 5 PM which they are open until every day according to their listed hours on Google.. and Fridays are listed at 6 PM so running into a locked door and bring waved away by staff at 5 PM was very frustrating.,3,Valid
Barbara Reichart,Absolutely beautiful flowers!!,5,Valid
The Roo Lyfe International Show,Poor service. Do not use,1,Rant
Rachel Abrahams,Great organization! And fun office space!,5,Irrelevant
KenandKenya Dunn,"The one word that best describes how I felt about the work that Whitney for my business is WOW! Whitney's professionalism and responsiveness is great but it is the quality of her work that blew me away. My media kit not only captured my vision but her attention to detail, word choice and aesthetics is the value add. Thank you Whitney! To put it short and plain, HIRE HER!!! I look forward to working with her in the future.",5,Valid
Megan J Huber,"Whitney McDuff is the go-to person to build your speaking career as well as growing your brand recognition through podcast guesting. Podcast guesting is one of the TOP ways to grow your brand as an online entrepreneur and with Whitney's expertise you'll find the BEST podcast hosts to pitch, get yourself booked, and well on your way to a booming business. I highly recommend Whitney as a presenter, speaker, and expert in building your brand from the stage.",5,Ad
Dafne Tsakiris,"Whitney and her team put together my speakers kit and speaker one sheet and holy moly was I blown away! Not only is Whitney one of the most fun people to chat with, she took my message and made it a million times better. I cannot recommend her enough!!",5,Valid
Priscilla Stephan,"Hiring Hillary is a dream.  She made my podcast pitch template super captivating and her team provided me with an incredible list of over 100+ podcasts to pitch to that are the perfect audience to receive my message.  If you are ready to feel super confident about how you are presenting yourself to podcasts and have someone do all the heavy lifting for you (who has the time to research 100+ podcasts?), I cannot recommend her enough. She gets you and is a turn-key, professional operation! Run to work with her you won't be disappointed.",5,Valid
Holly Fisher,"One of my goals is to become more recognized as a brand messaging and marketing expert. When I saw Whitney could put together a podcast pitch and list of potential podcasts, I jumped at her offer. She did an amazing job putting together a list of appropriate podcasts and a professionally tailored pitch I can easily drop into an email and send off. What a wonderful time saver! I can't wait to see how my business grows as I share my expertise on podcasts.",5,Valid
Kristi Harrington,"Want to take your public presence to the next level? Want to learn the skills to grow your speaking platform? Want someone to push you to be your best in your sphere of influence? Whitney McDuff can give you the tools to do all those things and so much more. Be a better speaker, impact your audience, and gain confidence in yourself. A consummate professional with a quality company.",5,Ad
RD Weeks,"Whitney's Masterclass has absolutely transformed my life! Before the class, I felt stuck and unsure of the direction I wanted to take my speaking career. After, I have gained immense clarity on my path ahead and so excited for the future opportunities! I highly recommend participating in the Masterclass.",5,Valid
Emily Cox,"Whitney McDuff is an incredible and inspiring force in helping you bring your message to a wider audience!  Not only can she guide you step by step through developing your skills as a speaker, she has the emotional intelligence and personal insight to offer genuine support.  Her years of experience and industry connections certainly don’t hurt either!",5,Valid
Lindsay Regehr,"I love Whitney's approach to PR and public speaking.She gets straight to the point and provides solutions, not just ideas or fluff. I highly recommend if you are wanting to use speaking in your career or just need to improve your branding and messaging.",5,Valid
Lindsey Hilton,Whitney is passionate about her clients and their goals and it is apparent every step of the way. She is a skilled expert in her field and works diligently to ensure each client has a success story from working with Proteus. I would highly recommend her knowledge and skills to grow your brand.,5,Valid
martha mcduff,"After working with two other website designers with no satisfaction, I asked Whitney for help and she created my health coaching website in an amazingly short period of time and it was exactly what I had envisioned.  She was able to capture what I offer to clients as a health coach in a website that is professional, creative and easy to navigate.  Her work is exceeded my expectations.  She knows the questions to ask so she can promote my business in just the right way.",5,Valid
Seersucker Cottage,"After attending an entrepreneurs workshop, I heard the keynote speaker who left us breathless with her storytelling and message. Afterward, I learned the speaker had been a client of Proteus Consulting, Charleston based firm coaching speakers, coaches and entrepreneurs on brand and public speaking. The event was flawless and if I ever need a public speaker or keynote for any type of event, this is exactly the concierge I'm looking to for matchmaking the exact right speaker for our event!",5,Irrelevant
Teri Lash,"If you’re looking for someone to help elevate your business to the next level, call Whitney. You will be glad you did. Whitney creates excitement for all those around her. She helps you understand your business and how to make it grow. Her passion is to help businesses reach their highest level. She is a force to be reckoned with.",5,Ad
Katie Blomquist,"I cannot say enough amazing things about Proteus and owner, Whitney. I have worked with her to launch my professional speaking career and her advice and professionalism has been invaluable to me! I highly recommend Proteus!",5,Valid
Carrie A. Boan,"Whitney is the ultimate game-changer when it comes to analyzing your business critically for success.  With her attention to detail and elevated emotional intelligence, she communicates strategies for your speaking, consulting, and coaching accurately yet easily.  She is a top professional in her field.",5,Valid
Jennifer Frye,"Proteus is the very best in creating marketing messaging, PR strategy and execution and anything related to brand strategy.  They act quickly with unrivaled passion, integrity and true insight.  I highly recommend them!",5,Ad
